STATEFP,GEOID,NAME,LOGRADE,HIGRADE,Latitiude,Longitude,NCESIDn,BIA_School,BIA
6,600040,Riverdale Joint Unified School District,KG,12,36.4068202,-119.9191651,600040,Contains non-reservation school,
6,600042,Warner Unified School District,KG,12,33.2770098,-116.5718357,600042,Contains non-reservation school,
6,600043,Scotts Valley Unified School District,KG,12,37.0759341,-122.0053215,600043,No School,
6,600044,Healdsburg Unified School District,KG,12,38.637385,-122.8884599,600044,Contains non-reservation school,
6,600045,Orland Joint Unified School District,KG,12,39.7749276,-122.7301903,600045,Contains non-reservation school,
6,600046,Gonzales Unified School District,KG,12,36.5150702,-121.4207484,600046,Contains non-reservation school,
6,600047,Tracy Unified School District,KG,12,37.8910619,-121.4707749,600047,Contains non-reservation school,
6,600048,Paso Robles Joint Unified School District,KG,12,35.6572823,-120.7154599,600048,Contains non-reservation school,
6,600049,Coast Unified School District,KG,12,35.6597457,-121.1391026,600049,Contains non-reservation school,
6,600051,Gridley Unified School District,KG,12,39.3517543,-121.7427081,600051,Contains non-reservation school,
6,600052,Eureka City Unified School District,KG,12,40.7962052,-124.1495411,600052,Contains non-reservation school,
6,600060,Hughson Unified School District,KG,12,37.5873715,-120.849495,600060,Contains non-reservation school,
6,600061,Riverbank Unified School District,KG,12,37.6928701,-120.8826599,600061,Contains non-reservation school,
6,600062,Oakdale Joint Unified School District,KG,12,37.755751,-120.7764782,600062,Contains non-reservation school,
6,600063,Waterford Unified School District,KG,12,37.661768,-120.7251737,600063,Contains non-reservation school,
6,600064,Porterville Unified School District,KG,12,36.0204394,-118.6159864,600064,Contains non-reservation school,
6,600065,Dinuba Unified School District,KG,12,36.5174472,-119.3926155,600065,Contains non-reservation school,
6,600067,Caruthers Unified School District,KG,12,36.5292633,-119.8431955,600067,Contains non-reservation school,
6,600068,Golden Valley Unified School District,KG,12,36.9288401,-119.8429798,600068,Contains non-reservation school,
6,600069,Valley Center-Pauma Unified School District,PK,12,33.2772596,-116.9392324,600069,Contains non-reservation school,
6,600116,Chawanakee Unified School District,KG,12,37.3963734,-119.4022515,600116,Contains non-reservation school,
6,600153,Alhambra Unified School District,KG,12,34.0746675,-118.1376365,600153,Contains non-reservation school,
6,600158,Turlock Unified School District,KG,12,37.4886656,-120.8279574,600158,Contains non-reservation school,
6,600159,Scott Valley Unified School District,KG,12,41.5104187,-122.8970368,600159,Contains non-reservation school,
6,600160,Yosemite Unified School District,KG,12,37.2309353,-119.7447835,600160,Contains non-reservation school,
6,601331,Trinity Alps Unified School District,KG,12,40.8612369,-122.9379689,601331,Contains non-reservation school,
6,601332,Twin Rivers Unified School District,KG,12,38.6727995,-121.3842225,601332,Contains non-reservation school,
6,601339,Hamilton Unified School District,PK,12,39.6880057,-122.0300886,601339,Contains non-reservation school,
6,601409,Bishop Unified School District,KG,12,37.2918324,-118.1356131,601409,Contains non-reservation school,
6,601410,Lammersville Joint Unified School District,KG,12,37.7460948,-121.523035,601410,Contains non-reservation school,
6,601414,Santa Barbara Unified School District,KG,12,34.405955,-119.7049038,601414,Contains non-reservation school,
6,601415,Washington Unified School District,KG,12,36.6407149,-119.8570492,601415,Contains non-reservation school,
6,601418,Woodlake Unified School District,KG,12,36.4829385,-119.0447462,601418,Contains non-reservation school,
6,601421,Santa Paula Unified School District,KG,12,34.3663531,-119.0729271,601421,Contains non-reservation school,
6,601423,Exeter Unified School District,KG,12,36.2777988,-119.0246818,601423,Contains non-reservation school,
6,601620,ABC Unified School District,KG,12,33.8637711,-118.0665456,601620,Contains non-reservation school,
6,601770,Alameda City Unified School District,KG,12,37.7419107,-122.2599139,601770,Contains non-reservation school,
6,601860,Albany City Unified School District,KG,12,37.8906499,-122.3181164,601860,Contains non-reservation school,
6,602010,Alpaugh Unified School District,KG,12,35.8657227,-119.4783897,602010,Contains non-reservation school,
6,602070,Alpine County Unified School District,KG,12,38.6217831,-119.7983522,602070,No School,
6,602430,Alvord Unified School District,KG,12,33.9026304,-117.484946,602430,Contains non-reservation school,
6,602450,Amador County Unified School District,KG,12,38.4435501,-120.6538563,602450,Contains non-reservation school,
6,602730,Anderson Valley Unified School District,KG,12,38.991786,-123.3615566,602730,Contains non-reservation school,
6,602850,Antioch Unified School District,KG,12,37.9789846,-121.8066181,602850,Contains non-reservation school,
6,602970,Arcadia Unified School District,KG,12,34.1438613,-118.0357522,602970,Contains non-reservation school,
6,603300,Atascadero Unified School District,KG,12,35.2679064,-120.1006541,603300,Contains non-reservation school,
6,603600,Azusa Unified School District,KG,12,34.2803329,-117.8661408,603600,Contains non-reservation school,
6,603610,Baker Valley Unified School District,KG,12,35.2610578,-115.7943897,603610,No School,
6,603690,Baldwin Park Unified School District,KG,12,34.0896602,-117.9687223,603690,Contains non-reservation school,
6,603840,Banning Unified School District,KG,12,33.9087907,-116.7610337,603840,Contains non-reservation school,
6,604020,Barstow Unified School District,KG,12,35.0578822,-117.1880391,604020,Contains non-reservation school,
6,604110,Bassett Unified School District,KG,12,34.0515882,-117.9863908,604110,Contains non-reservation school,
6,604230,Bear Valley Unified School District,KG,12,34.1910759,-116.8423297,604230,Contains non-reservation school,
6,604290,Beaumont Unified School District,KG,12,33.9480479,-117.0146192,604290,Contains non-reservation school,
6,604440,Bellflower Unified School District,KG,12,33.8789155,-118.1227639,604440,Contains non-reservation school,
6,604620,Benicia Unified School District,KG,12,38.0927119,-122.1381052,604620,Contains non-reservation school,
6,604740,Berkeley Unified School District,KG,12,37.8669717,-122.2991474,604740,Contains non-reservation school,
6,604830,Beverly Hills Unified School District,KG,12,34.07923,-118.4024374,604830,Contains non-reservation school,
6,604950,Big Pine Unified School District,KG,12,37.050448,-117.6620765,604950,Contains non-reservation school,
6,605010,Big Valley Joint Unified School District,KG,12,41.1925692,-121.044259,605010,Contains non-reservation school,
6,605040,Biggs Unified School District,KG,12,39.4575816,-121.7598539,605040,Contains non-reservation school,
6,605240,Black Oak Mine Unified School District,KG,12,38.9127655,-120.6348534,605240,Contains non-reservation school,
6,605610,Bonita Unified School District,KG,12,34.1427207,-117.7828749,605610,Contains non-reservation school,
6,605700,Borrego Springs Unified School District,KG,12,33.2560523,-116.2172487,605700,No School,
6,605880,Brea-Olinda Unified School District,KG,12,33.9291134,-117.8466931,605880,Contains non-reservation school,
6,606450,Burbank Unified School District,KG,12,34.1900793,-118.3264045,606450,Contains non-reservation school,
6,606580,Butte Valley Unified School District,KG,12,41.7336072,-121.8396984,606580,Contains non-reservation school,
6,606780,Cabrillo Unified School District,KG,12,37.4377371,-122.4368377,606780,Contains non-reservation school,
6,606870,Calaveras Unified School District,KG,12,38.2496213,-120.6205768,606870,Contains non-reservation school,
6,606900,Calexico Unified School District,KG,12,32.6882938,-115.5180099,606900,Contains non-reservation school,
6,606990,Calipatria Unified School District,KG,12,33.2819302,-115.5605643,606990,Contains non-reservation school,
6,607020,Calistoga Joint Unified School District,KG,12,38.6348225,-122.6150507,607020,Contains non-reservation school,
6,607440,Capistrano Unified School District,KG,12,33.5050021,-117.6258158,607440,Contains non-reservation school,
6,607500,Carlsbad Unified School District,KG,12,33.1317943,-117.3244121,607500,Contains non-reservation school,
6,607530,Carmel Unified School District,KG,12,36.3244543,-121.6657814,607530,Contains non-reservation school,
6,607560,Carpinteria Unified School District,KG,12,34.410658,-119.5277883,607560,Contains non-reservation school,
6,607800,Castro Valley Unified School District,KG,12,37.7196716,-122.0463454,607800,Contains non-reservation school,
6,607900,Center Joint Unified School District,KG,12,38.7412979,-121.4029721,607900,Contains non-reservation school,
6,607970,Central Unified School District,KG,12,36.7715394,-119.9297105,607970,Contains non-reservation school,
6,608130,Ceres Unified School District,KG,12,37.5586997,-121.0393287,608130,Contains non-reservation school,
6,608190,Charter Oak Unified School District,KG,12,34.100976,-117.8541043,608190,Contains non-reservation school,
6,608370,Chico Unified School District,KG,12,39.813849,-121.778787,608370,Contains non-reservation school,
6,608460,Chino Valley Unified School District,KG,12,33.9697343,-117.6955223,608460,Contains non-reservation school,
6,608760,Claremont Unified School District,KG,12,34.1942827,-117.7126543,608760,Contains non-reservation school,
6,608970,Cloverdale Unified School District,KG,12,38.7880084,-123.0293479,608970,Contains non-reservation school,
6,609030,Clovis Unified School District,KG,12,36.8792832,-119.6243155,609030,Contains non-reservation school,
6,609070,Coachella Valley Unified School District,KG,12,33.5584855,-115.8414453,609070,Contains non-reservation school,
6,609120,Coalinga-Huron Joint Unified School District,KG,12,36.1972313,-120.3635907,609120,Contains non-reservation school,
6,609390,Colton Joint Unified School District,KG,12,34.0424408,-117.3289832,609390,Contains non-reservation school,
6,609570,Colusa Unified School District,KG,12,39.2369732,-121.9915448,609570,Contains non-reservation school,
6,609620,Compton Unified School District,KG,12,33.8918472,-118.2309201,609620,Contains non-reservation school,
6,609640,Conejo Valley Unified School District,KG,12,34.1776321,-118.8849122,609640,Contains non-reservation school,
6,609665,Leggett Valley Unified School District,KG,12,39.855198,-123.8079534,609665,Contains non-reservation school,
6,609690,Corcoran Joint Unified School District,KG,12,35.9815933,-119.6167932,609690,Contains non-reservation school,
6,609850,Corona-Norco Unified School District,KG,12,33.844696,-117.5378961,609850,Contains non-reservation school,
6,609870,Coronado Unified School District,KG,12,32.673392,-117.1675622,609870,Contains non-reservation school,
6,609940,Cotati-Rohnert Park Unified School District,KG,12,38.3392564,-122.7071204,609940,Contains non-reservation school,
6,610050,Covina-Valley Unified School District,KG,12,34.0800615,-117.8871057,610050,Contains non-reservation school,
6,610260,Culver City Unified School District,KG,12,34.0035384,-118.3943059,610260,Contains non-reservation school,
6,610350,Cutler-Orosi Joint Unified School District,KG,12,36.6156243,-118.6975741,610350,Contains non-reservation school,
6,610620,Davis Joint Unified School District,KG,12,38.4946474,-121.6771343,610620,Contains non-reservation school,
6,610680,Death Valley Unified School District,KG,12,36.2245687,-116.8154714,610680,Contains non-reservation school,
6,610770,Del Norte County Unified School District,KG,12,41.7499033,-123.9809983,610770,Contains non-reservation school,
6,611040,Denair Unified School District,KG,12,37.5467341,-120.707183,611040,No School,
6,611100,Desert Center Unified School District,KG,12,33.7678022,-115.2170882,611100,Contains non-reservation school,
6,611110,Desert Sands Unified School District,KG,12,33.8197275,-116.1121797,611110,Contains non-reservation school,
6,611280,Dixon Unified School District,KG,12,38.4018724,-121.7952918,611280,Contains non-reservation school,
6,611460,Downey Unified School District,KG,12,33.9361582,-118.1347032,611460,Contains non-reservation school,
6,611520,Duarte Unified School District,KG,12,34.1665157,-117.956237,611520,Contains non-reservation school,
6,611730,Durham Unified School District,KG,12,39.6047133,-121.795288,611730,No School,
6,611870,Eastern Sierra Unified School District,KG,12,37.9706121,-118.8889525,611870,Contains non-reservation school,
6,612180,El Rancho Unified School District,KG,12,33.9875321,-118.0920535,612180,Contains non-reservation school,
6,612210,El Segundo Unified School District,KG,12,33.9103672,-118.4250794,612210,Contains non-reservation school,
